code,nom,departement,surface_ha,foret_ha,taux_boisement,score,total_perturb_ha,taux_coupe_annuel
53199,Saint-Aubin-Fosse-Louvain,53,1450.144,27.16,1.873,E,3.91,1.858
53200,Saint-Baudelle,53,727.478,26.756,3.678,E,0.0,0.0
53201,Saint-Berthevin,53,3209.524,579.69,18.062,D,10.69,0.238
53202,Saint-Berthevin-la-Tannière,53,1773.863,18.845,1.062,E,2.06,1.41
53203,Saint-Brice,53,1326.121,221.39,16.695,D,6.55,0.382
53204,Saint-Calais-du-Désert,53,1721.781,167.339,9.719,E,13.91,1.073
53206,Saint-Charles-la-Forêt,53,1062.362,72.704,6.844,E,0.0,0.0
53207,,,1946.06,290.01,14.902,E,3734.28,166.147
53208,Saint-Cyr-en-Pail,53,2048.297,106.655,5.207,E,8.42,1.019
53209,Saint-Cyr-le-Gravelais,53,2048.176,171.449,8.371,E,3.93,0.296
53210,Saint-Denis-d'Anjou,53,4178.204,166.753,3.991,E,10.82,0.837
53211,Saint-Denis-de-Gastines,53,4900.482,146.158,2.983,E,7.37,0.651
53212,Saint-Denis-du-Maine,53,1456.256,26.394,1.812,E,9.08,4.439
53213,Saint-Ellier-du-Maine,53,1802.369,27.975,1.552,E,4.01,1.85
53214,Saint-Erblon,53,556.608,9.677,1.739,E,0.0,0.0
53215,,,1080.596,56.272,5.208,E,2175.66,498.881
53216,Saint-Fraimbault-de-Prières,53,1695.375,179.454,10.585,D,7.19,0.517
53218,Sainte-Gemmes-le-Robert,53,3571.275,633.681,17.744,D,2.29,0.047
53219,Saint-Georges-Buttavent,53,3711.19,902.289,24.313,C,19.18,0.274
53220,Saint-Georges-le-Fléchard,53,840.035,16.15,1.923,E,0.0,0.0
53221,Saint-Georges-sur-Erve,53,2057.091,373.881,18.175,D,9.4,0.324
53222,Saint-Germain-d'Anxure,53,1047.047,58.152,5.554,E,0.44,0.098
53223,Saint-Germain-de-Coulamer,53,1780.411,65.282,3.667,E,0.74,0.146
53224,Saint-Germain-le-Fouilloux,53,1564.197,122.38,7.824,E,0.0,0.0
53225,Saint-Germain-le-Guillaume,53,1350.758,229.091,16.96,D,7.93,0.447
53226,Saint-Hilaire-du-Maine,53,3056.65,98.738,3.23,E,6.12,0.8
53228,Blandouet-Saint Jean,53,3654.741,539.421,14.759,D,9.07,0.217
53229,Saint-Jean-sur-Mayenne,53,1808.874,310.232,17.151,D,7.16,0.298
53230,Saint-Julien-du-Terroux,53,1139.755,26.945,2.364,E,0.07,0.034
53231,,,1013.115,20.222,1.996,E,1380.24,880.702
53232,Saint-Léger,53,1718.834,495.425,28.823,C,2.38,0.062
53233,Saint-Loup-du-Dorat,53,826.27,69.034,8.355,E,2.31,0.432
53234,Saint-Loup-du-Gast,53,1004.41,81.171,8.081,E,1.08,0.172
53235,Sainte-Marie-du-Bois,53,1135.355,23.211,2.044,E,2.08,1.156
53236,Saint-Mars-du-Désert,53,1189.218,5.664,0.476,E,0.0,0.0
53237,Saint-Mars-sur-Colmont,53,1666.444,49.222,2.954,E,9.35,2.451
53238,Saint-Mars-sur-la-Futaie,53,2236.569,84.31,3.77,E,1.19,0.182
53239,,,1951.76,73.441,3.763,E,3841.92,675.007
53240,Saint-Martin-du-Limet,53,1230.723,147.784,12.008,D,0.0,0.0
53241,,,679.42,29.088,4.281,E,1218.44,540.491
53242,Saint-Michel-de-la-Roë,53,1327.482,114.16,8.6,E,18.06,2.041
53243,Saint-Ouën-des-Toits,53,2128.715,45.588,2.142,E,0.51,0.144
53244,,,745.705,162.424,21.781,E,1407.12,111.784
53245,Saint-Pierre-des-Landes,53,4219.953,118.518,2.809,E,14.25,1.551
53246,Saint-Pierre-des-Nids,53,3700.921,269.133,7.272,E,5.17,0.248
53247,Saint-Pierre-la-Cour,53,1604.21,279.17,17.402,D,13.57,0.627
53248,Saint-Pierre-sur-Erve,53,965.346,79.398,8.225,E,9.58,1.557
53249,Vimartin-sur-Orthe,53,3176.276,596.658,18.785,D,19.38,0.419
53250,Saint-Poix,53,753.454,2.866,0.38,E,0.0,0.0
53251,Saint-Quentin-les-Anges,53,1780.521,12.799,0.719,E,1.17,1.18
53253,Saint-Saturnin-du-Limet,53,1074.975,111.545,10.377,D,1.85,0.214
53254,,,801.46,24.617,3.072,E,1426.36,747.64
53255,Sainte-Suzanne-et-Chammes,53,4387.697,994.0,22.654,C,34.74,0.451
53256,Saint-Thomas-de-Courceriers,53,1303.183,62.133,4.768,E,2.54,0.527
53257,Saulges,53,2193.258,227.69,10.381,D,1.06,0.06
53258,La Selle-Craonnaise,53,2940.402,66.181,2.251,E,2.58,0.503
53259,Senonnes,53,1317.422,11.657,0.885,E,0.0,0.0
53260,Simplé,53,919.97,11.503,1.25,E,0.0,0.0
53261,Soucé,53,662.096,35.453,5.355,E,0.39,0.142
53262,Soulgé-sur-Ouette,53,2312.425,86.258,3.73,E,0.0,0.0
53263,Thubœuf,53,1419.58,34.788,2.451,E,0.45,0.167
53264,Thorigné-en-Charnie,53,1728.552,51.465,2.977,E,0.0,0.0
53265,Torcé-Viviers-en-Charnie,53,4882.288,1663.44,34.071,D,84.04,0.652
53266,Trans,53,1567.835,14.253,0.909,E,2.5,2.263
53267,Vaiges,53,3608.42,201.633,5.588,E,11.58,0.741
53269,Vautorte,53,2424.114,606.858,25.034,D,29.1,0.619
53270,Vieuvy,53,732.88,7.366,1.005,E,3.04,5.325
53271,Villaines-la-Juhel,53,2879.46,37.729,1.31,E,3.24,1.108
53272,Villepail,53,1547.542,322.184,20.819,E,50.63,2.028
53273,Villiers-Charlemagne,53,2757.893,222.494,8.068,E,5.36,0.311
53274,,,2069.172,424.438,20.512,E,3880.64,117.974
53276,Voutré,53,1855.643,81.813,4.409,E,2.44,0.385
54001,Abaucourt,54,792.901,69.711,8.792,E,0.0,0.0
54002,Abbéville-lès-Conflans,54,783.744,199.123,25.407,C,0.0,0.0
54003,Aboncourt,54,692.536,85.275,12.314,D,3.2,0.484
54004,Affléville,54,956.311,147.875,15.463,E,24.85,2.168
54005,Affracourt,54,559.307,52.054,9.307,E,0.64,0.159
54006,Agincourt,54,425.09,9.977,2.347,E,0.0,0.0
54007,Aingeray,54,1284.235,589.345,45.891,B,0.57,0.012
54008,Allain,54,1661.82,956.589,57.563,B,0.44,0.006
54009,Allamont,54,931.635,149.742,16.073,D,0.0,0.0
54010,Allamps,54,731.6,330.973,45.24,B,0.0,0.0
54011,Allondrelle-la-Malmaison,54,1360.284,448.93,33.003,C,8.3,0.239
54012,Amance,54,1354.664,714.512,52.745,B,10.91,0.197
54013,Amenoncourt,54,722.133,186.042,25.763,C,1.03,0.071
54014,Ancerviller,54,1245.649,399.253,32.052,C,4.51,0.146
54015,Anderny,54,960.467,126.545,13.175,D,3.62,0.369
54016,Andilly,54,725.414,81.217,11.196,D,0.0,0.0
54017,Angomont,54,1746.352,1693.786,96.99,B,17.34,0.132
54018,Anoux,54,995.111,192.559,19.351,D,1.26,0.084
54019,Ansauville,54,692.055,237.234,34.28,C,1.65,0.09
54020,Anthelupt,54,782.995,252.402,32.235,C,4.27,0.218
54021,Armaucourt,54,369.464,0.563,0.152,E,0.0,0.0
54022,Arnaville,54,530.175,316.929,59.778,B,1.5,0.061
54023,Arracourt,54,1780.623,451.133,25.336,C,9.8,0.28
54024,Arraye-et-Han,54,1036.725,123.667,11.929,D,0.0,0.0
54025,Art-sur-Meurthe,54,1156.743,190.993,16.511,D,0.0,0.0
54026,Athienville,54,1316.182,295.545,22.455,C,6.12,0.267
54027,Atton,54,1583.561,906.516,57.245,B,3.02,0.043
54028,Auboué,54,453.436,187.098,41.262,B,0.0,0.0
54029,Audun-le-Roman,54,762.425,169.328,22.209,D,8.17,0.623
54030,Autrepierre,54,799.435,216.818,27.121,C,3.45,0.205
54031,Autreville-sur-Moselle,54,457.982,145.238,31.713,C,0.77,0.068
54032,Autrey,54,622.361,65.28,10.489,D,2.1,0.415
54033,Avillers,54,517.7,41.69,8.053,E,0.0,0.0
54034,Avrainville,54,974.085,288.317,29.599,C,1.36,0.061
54035,Avricourt,54,225.82,34.003,15.058,D,0.0,0.0
54036,Avril,54,2044.165,920.198,45.016,B,4.17,0.058
54037,Azelot,54,475.593,124.783,26.237,C,0.01,0.001
54038,Azerailles,54,1376.4,651.226,47.314,B,6.48,0.128
54039,Baccarat,54,1368.916,621.652,45.412,C,21.45,0.445
54040,Badonviller,54,2222.752,1682.844,75.71,A,5.99,0.046
54041,Bagneux,54,870.875,159.402,18.304,D,0.0,0.0
54042,Bainville-aux-Miroirs,54,681.31,303.42,44.535,B,2.89,0.123
54043,Bainville-sur-Madon,54,591.13,64.167,10.855,D,0.0,0.0
54044,Barbas,54,743.634,177.956,23.931,D,10.91,0.791
54045,Barbonville,54,1076.538,206.683,19.199,D,2.14,0.134
54046,Barisey-au-Plain,54,1091.087,201.895,18.504,D,0.0,0.0
54047,Barisey-la-Côte,54,388.064,71.36,18.389,D,0.0,0.0
54048,Les Baroches,54,1335.98,299.824,22.442,C,0.76,0.033
54049,Baslieux,54,1028.003,303.371,29.511,C,0.85,0.036
54050,Bathelémont,54,658.753,45.319,6.88,E,0.0,0.0
54051,Batilly,54,640.181,102.936,16.079,D,2.35,0.295
54052,Battigny,54,642.568,230.069,35.805,C,3.82,0.214
54053,Bauzemont,54,638.922,6.973,1.091,E,0.0,0.0
54054,Bayon,54,605.712,142.365,23.504,C,1.38,0.125
54055,Bayonville-sur-Mad,54,950.002,684.285,72.03,D,49.51,0.934
54056,Bazailles,54,434.103,104.275,24.021,D,6.61,0.818
54057,Beaumont,54,308.503,22.519,7.3,E,0.12,0.069
54058,Béchamps,54,939.629,50.6,5.385,E,0.0,0.0
54059,Belleau,54,2079.362,195.172,9.386,E,0.0,0.0
54060,Belleville,54,1033.981,527.439,51.011,C,8.5,0.208
54061,Bénaménil,54,938.571,490.195,52.228,B,5.77,0.152
54062,Benney,54,1860.717,692.115,37.196,C,0.96,0.018
54063,Bernécourt,54,951.859,154.675,16.25,D,2.73,0.228
54064,Bertrambois,54,1846.143,1566.585,84.857,C,42.99,0.354
54065,Bertrichamps,54,1992.258,1665.778,83.613,C,32.69,0.253
54066,Bettainvillers,54,445.892,113.948,25.555,D,5.18,0.587
54067,Beuveille,54,1192.613,219.366,18.394,D,3.78,0.222
54068,Beuvezin,54,761.389,71.655,9.411,E,0.0,0.0
54069,Beuvillers,54,593.34,146.024,24.61,C,2.86,0.253
54070,Bey-sur-Seille,54,554.845,217.497,39.2,C,1.05,0.062
54071,Bezange-la-Grande,54,1705.188,806.414,47.292,B,6.64,0.106
54072,Bezaumont,54,425.578,67.206,15.792,D,3.78,0.726
54073,Bicqueley,54,1695.514,808.678,47.695,B,1.27,0.02
54074,Bienville-la-Petite,54,178.135,5.378,3.019,E,0.62,1.488
54075,Bionville,54,1216.585,1117.923,91.89,C,17.84,0.206
54076,Blainville-sur-l'Eau,54,1190.768,612.458,51.434,B,6.2,0.131
54077,Blâmont,54,744.906,204.203,27.413,C,1.49,0.094
54078,Blémerey,54,389.136,80.522,20.692,D,3.89,0.623
54079,Blénod-lès-Pont-à-Mousson,54,975.769,224.599,23.018,C,1.94,0.111
54080,Blénod-lès-Toul,54,1763.692,1130.714,64.111,A,5.02,0.057
54081,Boismont,54,535.929,160.271,29.905,C,2.2,0.177
54082,Boncourt,54,675.21,87.869,13.014,D,0.0,0.0
54083,Bonviller,54,513.365,46.496,9.057,E,0.0,0.0
54084,Mont-Bonvillers,54,701.872,125.595,17.894,D,2.17,0.223
54085,Borville,54,480.378,64.178,13.36,D,0.0,0.0
54086,Boucq,54,2272.263,1368.483,60.226,A,8.22,0.078
54087,Bouillonville,54,534.816,110.008,20.569,C,0.0,0.0
54088,Bouvron,54,1003.362,157.772,15.724,D,0.74,0.061
54089,Bouxières-aux-Chênes,54,1992.539,559.148,28.062,C,4.4,0.102
54090,Bouxières-aux-Dames,54,396.386,136.764,34.503,C,0.0,0.0
54091,Bouxières-sous-Froidmont,54,779.917,150.757,19.33,D,1.3,0.111
54092,Bouzanville,54,586.225,103.861,17.717,D,0.49,0.061
54093,Brainville,54,1007.0,175.896,17.467,D,0.75,0.055
54094,Bralleville,54,447.909,76.253,17.024,D,2.07,0.35
54095,Bratte,54,335.977,71.486,21.277,C,0.65,0.117
54096,Bréhain-la-Ville,54,1009.504,338.193,33.501,C,4.24,0.162
54097,Bréménil,54,555.835,317.071,57.044,C,8.23,0.335
54098,Brémoncourt,54,521.802,14.909,2.857,E,0.46,0.398
54099,Val de Briey,54,3893.687,2252.668,57.854,B,23.98,0.137
54100,Brin-sur-Seille,54,1170.026,504.2,43.093,C,18.65,0.477
54101,Brouville,54,985.178,243.544,24.721,C,6.5,0.344
54102,Bruley,54,629.8,218.849,34.749,C,0.0,0.0
54103,Bruville,54,1075.872,34.979,3.251,E,0.0,0.0
54104,Buissoncourt,54,702.68,151.403,21.546,C,0.0,0.0
54105,Bulligny,54,1058.228,550.917,52.06,B,4.15,0.097
54106,Bures,54,581.357,32.17,5.534,E,0.0,0.0
54107,Buriville,54,1151.239,874.477,75.96,C,14.77,0.218
54108,Burthecourt-aux-Chênes,54,560.162,150.696,26.902,C,3.26,0.279
54109,Ceintrey,54,1105.756,308.8,27.927,C,3.61,0.151
54110,Cerville,54,808.677,66.326,8.202,E,7.66,1.49
54111,Chaligny,54,1344.259,1077.585,80.162,A,5.1,0.061
54112,Chambley-Bussières,54,1932.757,308.101,15.941,D,0.0,0.0
54113,Champenoux,54,1120.954,521.767,46.547,B,3.29,0.081
54114,Champey-sur-Moselle,54,246.191,102.031,41.444,B,0.0,0.0
54115,Champigneulles,54,2395.284,1974.025,82.413,A,7.78,0.051
54116,Chanteheux,54,560.705,23.69,4.225,E,2.32,1.264
54117,Chaouilley,54,511.885,66.382,12.968,D,0.89,0.173
54118,Charency-Vezin,54,1478.737,689.875,46.653,B,10.2,0.191
54119,Charey,54,945.839,233.969,24.737,C,0.08,0.004
54120,Charmes-la-Côte,54,634.207,353.55,55.747,B,0.0,0.0
54121,Charmois,54,547.504,165.296,30.191,C,5.73,0.447
54122,Chaudeney-sur-Moselle,54,843.028,432.946,51.356,B,0.5,0.015
54123,Chavigny,54,676.12,497.462,73.576,A,3.15,0.082
54124,Chazelles-sur-Albe,54,347.366,86.334,24.854,C,0.0,0.0
54125,Chenevières,54,472.458,94.032,19.903,D,0.55,0.075
54126,Chenicourt,54,387.68,54.563,14.074,D,0.0,0.0
54127,Chenières,54,848.092,99.685,11.754,D,0.68,0.088
54128,Choloy-Ménillot,54,1201.048,671.498,55.909,B,5.45,0.105
54129,Cirey-sur-Vezouze,54,1655.554,996.137,60.169,D,43.24,0.56
54130,Clayeures,54,937.833,209.354,22.323,C,1.99,0.123
54131,Clémery,54,955.799,177.517,18.573,D,0.0,0.0
54132,Clérey-sur-Brenon,54,442.43,21.164,4.784,E,0.0,0.0
54133,Coincourt,54,801.62,37.489,4.677,E,0.0,0.0
54134,Colmey,54,993.252,254.443,25.617,D,22.08,1.12
54135,Colombey-les-Belles,54,1762.825,922.482,52.33,C,14.89,0.208
54136,Conflans-en-Jarnisy,54,877.334,58.571,6.676,E,0.0,0.0
54137,Cons-la-Grandville,54,844.13,377.869,44.764,D,31.22,1.066
54138,Cosnes-et-Romain,54,1623.047,612.086,37.712,C,5.2,0.11
54139,Courbesseaux,54,645.924,61.391,9.504,E,4.62,0.971
54140,Courcelles,54,428.912,103.591,24.152,C,0.0,0.0
54141,Coyviller,54,459.915,66.425,14.443,D,0.0,0.0
54142,Crantenoy,54,523.129,41.716,7.974,E,1.26,0.39
54143,Crépey,54,2136.671,1095.91,51.291,B,0.68,0.008
54144,Crévéchamps,54,485.641,143.185,29.484,C,2.16,0.195
54145,Crévic,54,1060.659,322.011,30.359,C,0.41,0.016
54146,Crézilles,54,955.026,302.21,31.644,C,0.58,0.025
54147,Crion,54,817.475,341.693,41.799,B,2.63,0.099
54148,Croismare,54,1595.011,558.494,35.015,C,2.15,0.05
54149,Crusnes,54,602.664,158.862,26.36,D,6.4,0.52
54150,Custines,54,1165.297,449.272,38.554,C,2.85,0.082
54151,Cutry,54,593.736,113.806,19.168,D,1.35,0.153
54152,Damelevières,54,817.939,442.243,54.068,D,21.19,0.618
54153,Dampvitoux,54,907.647,243.039,26.777,C,0.0,0.0
54154,Deneuvre,54,921.366,722.702,78.438,B,8.85,0.158
54155,Deuxville,54,726.784,35.74,4.918,E,0.0,0.0
54156,Diarville,54,1117.482,149.542,13.382,D,0.0,0.0
54157,Dieulouard,54,1807.29,439.744,24.332,C,1.31,0.038
54158,Dolcourt,54,608.111,219.903,36.162,C,0.0,0.0
54159,Dombasle-sur-Meurthe,54,1124.034,262.528,23.356,C,6.21,0.305
54160,Domèvre-en-Haye,54,859.739,436.987,50.828,B,0.91,0.027
54161,Domèvre-sur-Vezouze,54,1522.554,634.296,41.66,C,12.58,0.256
54162,Domgermain,54,1315.485,673.168,51.173,B,0.12,0.002
54163,Domjevin,54,1041.376,208.113,19.984,D,4.16,0.258
54164,Dommarie-Eulmont,54,548.494,152.087,27.728,C,0.0,0.0
54165,Dommartemont,54,137.401,46.198,33.623,C,0.0,0.0
54166,Dommartin-la-Chaussée,54,274.033,11.175,4.078,E,0.0,0.0
54167,Dommartin-lès-Toul,54,682.858,192.407,28.177,D,11.02,0.739
54168,Dommartin-sous-Amance,54,411.188,12.928,3.144,E,0.0,0.0
54169,Domprix,54,780.011,3.985,0.511,E,0.0,0.0
54170,Domptail-en-l'Air,54,319.47,46.751,14.634,D,1.74,0.48
54171,Doncourt-lès-Conflans,54,741.468,25.109,3.386,E,0.0,0.0
54172,Doncourt-lès-Longuyon,54,559.696,136.206,24.336,C,0.0,0.0
54173,Drouville,54,718.266,10.772,1.5,E,0.0,0.0
54174,Écrouves,54,1050.844,325.615,30.986,C,2.8,0.111
54175,Einvaux,54,746.018,179.652,24.081,C,3.14,0.226
54176,Einville-au-Jard,54,1702.615,418.96,24.607,C,5.54,0.171
54177,Emberménil,54,1464.497,821.897,56.121,C,21.11,0.331
54178,Épiez-sur-Chiers,54,519.569,135.887,26.154,D,6.78,0.644
54179,Éply,54,1130.222,51.183,4.529,E,0.0,0.0
54180,Erbéviller-sur-Amezule,54,450.487,120.886,26.835,C,4.07,0.434
54181,Errouville,54,527.426,280.838,53.247,C,5.4,0.248
54182,Essey-et-Maizerais,54,1312.675,226.156,17.229,D,8.21,0.468
54183,Essey-la-Côte,54,663.65,213.489,32.169,C,1.73,0.105
54184,Essey-lès-Nancy,54,574.239,72.606,12.644,D,0.0,0.0
54185,Étreval,54,240.97,37.501,15.563,D,0.0,0.0
54186,Eulmont,54,804.504,340.422,42.315,B,0.44,0.017
54187,Euvezin,54,1125.68,563.981,50.101,B,1.06,0.024
54188,Faulx,54,1724.328,860.92,49.928,B,0.91,0.014
54189,Favières,54,2996.657,2287.181,76.324,A,3.27,0.018
54190,Fécocourt,54,799.413,310.165,38.799,C,0.48,0.02
54191,Fenneviller,54,306.623,134.538,43.877,B,0.42,0.04
54192,Ferrières,54,620.74,29.814,4.803,E,0.0,0.0
54193,Fey-en-Haye,54,721.416,285.473,39.571,E,27.92,1.262
54194,Fillières,54,1434.256,447.534,31.203,C,15.42,0.445
54195,Flainval,54,366.08,54.266,14.824,D,0.0,0.0
54196,Flavigny-sur-Moselle,54,1766.285,923.189,52.267,B,4.42,0.062
54197,Fléville-devant-Nancy,54,748.37,97.932,13.086,D,0.0,0.0
54198,Fléville-Lixières,54,1473.455,207.116,14.056,D,0.0,0.0
54199,Flin,54,1143.016,489.471,42.823,B,6.77,0.178
54200,Flirey,54,1576.771,850.12,53.915,D,36.06,0.547
54201,Fontenoy-la-Joûte,54,1118.131,485.935,43.46,B,5.71,0.152
54202,Fontenoy-sur-Moselle,54,551.697,246.291,44.642,B,0.0,0.0
54203,Forcelles-Saint-Gorgon,54,531.394,47.784,8.992,E,0.47,0.127
54204,Forcelles-sous-Gugney,54,541.261,84.755,15.659,D,1.84,0.28
54205,Foug,54,2571.255,1902.844,74.004,A,2.66,0.018
54206,Fraimbois,54,1514.28,655.32,43.276,B,9.21,0.181
54207,Fraisnes-en-Saintois,54,650.327,40.712,6.26,E,0.19,0.06
54208,Francheville,54,1103.215,122.797,11.131,D,1.43,0.15
54209,Franconville,54,459.063,126.254,27.503,D,5.83,0.596
54210,Fréménil,54,306.523,59.195,19.312,D,0.76,0.166
54211,Frémonville,54,1407.022,845.962,60.124,A,4.72,0.072
54212,Fresnois-la-Montagne,54,864.121,193.353,22.376,D,11.53,0.769
54213,Friauville,54,630.309,99.294,15.753,D,0.0,0.0
54214,Frolois,54,934.664,88.288,9.446,E,0.0,0.0
54215,Frouard,54,1309.653,844.697,64.498,A,1.29,0.02
54216,Froville,54,589.911,49.936,8.465,E,0.74,0.191
54217,Gélacourt,54,483.685,72.329,14.954,D,1.27,0.227
54218,Gélaucourt,54,233.658,24.127,10.326,D,0.0,0.0
54219,Gellenoncourt,54,362.655,10.063,2.775,E,2.09,2.68
54220,Gémonville,54,912.341,359.25,39.377,C,0.0,0.0
54221,Gerbécourt-et-Haplemont,54,539.104,28.955,5.371,E,1.69,0.753
54222,Gerbéviller,54,2363.759,1193.027,50.472,B,17.65,0.191
54223,Germiny,54,1190.868,346.185,29.07,C,0.9,0.034
54224,Germonville,54,517.39,84.102,16.255,D,0.0,0.0
54225,Gézoncourt,54,534.366,239.624,44.843,B,0.82,0.044
54226,Gibeaumeix,54,797.712,477.294,59.833,B,0.0,0.0
54227,Giraumont,54,771.904,48.653,6.303,E,0.0,0.0
54228,Giriviller,54,773.406,247.526,32.005,C,4.52,0.236
54229,Glonville,54,1894.357,935.563,49.387,B,2.63,0.036
54230,Gogney,54,881.006,211.912,24.053,C,1.24,0.076
54231,Gondrecourt-Aix,54,1235.614,301.815,24.426,C,0.65,0.028
54232,Gondreville,54,2537.346,1173.628,46.254,B,4.31,0.047
54233,Gondrexon,54,249.563,14.039,5.625,E,0.62,0.57
54234,Gorcy,54,414.542,188.448,45.459,C,5.07,0.347
54235,Goviller,54,1229.612,341.643,27.785,C,1.82,0.069
54236,Grand-Failly,54,2215.788,969.2,43.741,D,87.63,1.167
54237,Grimonviller,54,485.465,61.786,12.727,D,0.0,0.0
54238,Gripport,54,575.266,191.045,33.21,C,4.06,0.274
54239,Griscourt,54,374.777,123.074,32.839,C,0.0,0.0
54240,Grosrouvres,54,460.136,6.617,1.438,E,0.0,0.0
54241,Gugney,54,293.692,81.476,27.742,C,0.0,0.0
54242,Gye,54,650.869,61.741,9.486,E,0.0,0.0
54243,Hablainville,54,750.361,87.835,11.706,D,5.1,0.749
54244,Hagéville,54,891.897,60.192,6.749,E,0.03,0.006
54245,Haigneville,54,293.472,14.509,4.944,E,0.33,0.293
54246,Halloville,54,396.992,123.306,31.06,C,0.03,0.003
54247,Hammeville,54,551.057,114.539,20.785,C,0.0,0.0
54248,Hamonville,54,670.116,136.328,20.344,C,1.24,0.117
54249,Hannonville-Suzémont,54,860.786,135.53,15.745,D,0.0,0.0
54250,Haraucourt,54,1241.767,114.983,9.26,E,3.44,0.386
54251,Harbouey,54,1023.841,349.424,34.129,D,15.67,0.579
54252,Haroué,54,431.634,133.942,31.032,C,0.0,0.0
54253,Hatrize,54,737.359,113.134,15.343,E,11.3,1.289
54254,Haucourt-Moulaine,54,744.602,283.27,38.043,C,2.44,0.111
54255,Haudonville,54,754.087,277.087,36.745,C,3.37,0.157
54256,Haussonville,54,1128.131,196.463,17.415,D,7.42,0.487
54257,Heillecourt,54,367.568,36.898,10.038,D,0.0,0.0
54258,Hénaménil,54,1451.673,585.302,40.319,C,14.23,0.314
54259,Herbéviller,54,811.75,219.358,27.023,D,11.46,0.674
54260,Hériménil,54,1269.239,638.193,50.282,D,25.47,0.515
54261,Herserange,54,361.518,194.3,53.746,C,5.17,0.343
54262,Hoéville,54,857.592,269.51,31.426,C,1.07,0.051
54263,Homécourt,54,451.014,221.806,49.179,B,1.7,0.099
54264,Houdelmont,54,386.748,7.217,1.866,E,0.0,0.0
54265,Houdemont,54,361.861,129.377,35.753,C,0.0,0.0
54266,Houdreville,54,1038.55,226.235,21.784,C,0.0,0.0
54268,Housséville,54,535.363,28.608,5.344,E,0.0,0.0
54269,Hudiviller,54,297.339,44.545,14.981,D,0.76,0.22
54270,Hussigny-Godbrange,54,1538.688,1004.849,65.306,C,27.0,0.347
54271,Igney,54,474.672,69.209,14.58,D,0.67,0.125
54272,Jaillon,54,745.843,236.009,31.643,C,0.06,0.003
54273,Jarny,54,1568.546,271.456,17.306,D,2.12,0.101
54274,Jarville-la-Malgrange,54,240.308,26.699,11.11,D,0.0,0.0
54275,Jaulny,54,824.101,376.291,45.661,B,0.31,0.011
54276,Jeandelaincourt,54,462.791,117.815,25.458,C,0.0,0.0
54277,Jeandelize,54,673.367,121.078,17.981,D,0.0,0.0
54278,Jevoncourt,54,336.403,54.692,16.258,D,1.98,0.467
54279,Jezainville,54,1830.006,1488.858,81.358,A,0.48,0.004
54280,Jœuf,54,315.365,118.467,37.565,C,0.0,0.0
54281,Jolivet,54,722.836,89.93,12.441,D,0.92,0.132
54282,Joppécourt,54,704.847,241.655,34.285,D,12.07,0.644
54283,Jouaville,54,1123.753,148.628,13.226,D,9.27,0.805
54284,Joudreville,54,568.343,85.557,15.054,D,7.94,1.197
54285,Juvrecourt,54,619.334,48.563,7.841,E,0.8,0.213
54286,Labry,54,622.369,200.601,32.232,C,1.55,0.1
54287,Lachapelle,54,1013.415,914.171,90.207,A,6.25,0.088
54288,Lagney,54,1428.363,524.273,36.704,C,0.65,0.016
54289,Laître-sous-Amance,54,515.259,2.863,0.556,E,0.0,0.0
54290,Laix,54,744.679,196.903,26.441,C,2.4,0.157
54291,Lalœuf,54,1101.941,150.328,13.642,D,0.0,0.0
54292,Lamath,54,557.249,315.51,56.619,B,2.98,0.122
54293,Landécourt,54,583.114,202.189,34.674,C,7.04,0.449
54294,Landremont,54,555.781,124.481,22.398,C,0.0,0.0
54295,Landres,54,803.753,100.785,12.539,D,2.17,0.278
54296,Laneuvelotte,54,918.904,107.248,11.671,D,0.0,0.0
54297,Laneuveville-aux-Bois,54,1917.511,1037.042,54.083,B,9.43,0.117
54298,Laneuveville-derrière-Foug,54,113.903,85.772,75.302,A,0.0,0.0
54299,Laneuveville-devant-Bayon,54,579.454,91.902,15.86,D,2.06,0.289
54300,Laneuveville-devant-Nancy,54,1255.745,93.503,7.446,E,2.73,0.377
54301,Lanfroicourt,54,624.185,24.202,3.877,E,0.0,0.0
54302,Lantéfontaine,54,834.789,64.704,7.751,E,4.63,0.923
54303,Laronxe,54,682.509,167.793,24.585,C,1.89,0.145
54304,Laxou,54,1593.879,1210.939,75.974,A,0.33,0.004
54305,Lay-Saint-Christophe,54,1166.541,641.185,54.965,B,1.3,0.026
54306,Lay-Saint-Remy,54,389.573,150.834,38.718,C,1.55,0.133
54307,Lebeuville,54,620.919,151.724,24.435,C,0.0,0.0
54308,Leintrey,54,1576.554,649.127,41.174,D,32.99,0.656
54309,Lemainville,54,480.879,39.945,8.307,E,0.0,0.0
54310,Leménil-Mitry,54,344.122,278.38,80.896,E,42.1,1.951
54311,Lenoncourt,54,1159.92,326.55,28.153,C,1.77,0.07
54312,Lesménils,54,1099.079,259.322,23.594,C,1.6,0.08
54313,Létricourt,54,733.274,146.378,19.962,D,0.0,0.0
54314,Lexy,54,597.122,121.565,20.358,C,3.19,0.339
54315,Leyr,54,1098.706,227.002,20.661,C,0.57,0.032
54316,Limey-Remenauville,54,1879.722,606.652,32.273,D,28.63,0.609
54317,Lironville,54,893.01,285.824,32.007,C,3.86,0.174
54318,Liverdun,54,2535.375,1855.647,73.19,A,5.9,0.041
